Ticker,Name,RTG_SP_LT_LC_ISSUER_CREDIT,IsJunk,intexp,netinc,eps,ncfdebt,ncf,assets,cashneq,receivables,payables,liabilities,equity,debt,ebit,ebitda,marketcap,ev,roe,roa,fcf,roic,gp,opinc,grossmargin,netmargin,evebitda,evebit,de,divyield,fcfps
DG,Dollar General Corp,BBB,0,100574000,1712555000,6.68,56835000,4833000,22825084000.0,240320000.0,0.0,2860682000.0,16122584000.0,6702500000.0,11696481000.0,2302304000,2807108000,39058207017.0,50174603017.0,0.257,0.077,1455513000,0.099,8489061000,2302304000,0.306,0.062,17.874,22.0,2.405,0.008,5.673
THS,TreeHouse Foods Inc,BB-,1,102400000,-361000000,-6.42,-201900000,38000000,5139400000.0,202300000.0,270600000.0,508400000.0,3308500000.0,1830900000.0,2265500000.0,-304100000,-93500000,2726329482.0,5017129482.0,-0.186,-0.066,165700000,-0.073,796800000,-16100000,0.186,-0.084,-53.659,-16.0,1.807,0.0,2.948
CIT,CIT Group Inc,BB+ *+,1,0,529900000,5.3,-1670800000,890000000,50832800000.0,0.0,0.0,0.0,44493800000.0,6339000000.0,6473400000.0,624400000,933000000,4322216878.0,10745416878.0,0.084,0.01,119300000,0.011,2226900000,624400000,1.0,0.229,11.517,17.0,7.019,0.028,1.236
EBS,Emergent BioSolutions Inc,BB,1,38400000,54500000,1.06,13700000,55600000,2327300000.0,168000000.0,270700000.0,94800000.0,1238800000.0,1088500000.0,811300000.0,115800000,226500000,2785093004.0,3469093004.0,0.053,0.024,101100000,0.069,672500000,114100000,0.608,0.049,15.316,30.0,1.138,0.0,1.963
KMI,Kinder Morgan Inc,BBB,0,1801000000,2190000000,0.96,-3198000000,-3122000000,74157000000.0,185000000.0,1379000000.0,914000000.0,39268000000.0,33742000000.0,34392000000.0,4917000000,7328000000,47949318301.0,84225318301.0,0.065,0.029,2588000000,0.061,6929000000,4873000000,0.525,0.166,11.494,17.0,1.164,0.045,1.143
CWT,California Water Service Group,A+,0,41221000,63116000,1.31,102636000,-4417000,3111308000.0,42653000.0,105162000.0,108463000.0,2331402000.0,779906000.0,983722000.0,120617000,211905000,2482356200.0,3398957200.0,0.085,0.021,-104948000,0.034,313529000,115692000,0.439,0.088,16.04,28.0,2.989,0.015,-2.179
UAA,Under Armour Inc,BB,1,21240000,92139000,0.2,-140370000,229948000,4843531000.0,788072000.0,708714000.0,618194000.0,2693444000.0,2150087000.0,1299222000.0,183403000,369828000,9753811733.0,10637139733.0,0.044,0.02,363229000,0.051,2470533000,236770000,0.469,0.017,28.762,58.0,1.253,0.0,0.805
HCA,HCA Healthcare Inc,BB+,1,1824000000,3505000000,10.27,494000000,119000000,45058000000.0,621000000.0,7380000000.0,2905000000.0,45623000000.0,-2808000000.0,35221000000.0,6428000000,9024000000,50133944523.0,85259944523.0,-0.958,0.079,3444000000,0.102,19295000000,7218000000,0.376,0.068,9.448,13.0,-16.248,0.011,10.093
CZR,Caesars Entertainment Inc,B,1,286248000,81001000,1.04,-703456000,-30113000,5641000000.0,210000000.0,58000000.0,62000000.0,4524000000.0,1117000000.0,3542000000.0,411226000,635847000,4638173040.0,8577535040.0,0.074,0.014,141760000,0.058,1388038000,412414000,0.549,0.032,13.49,21.0,4.05,0.0,1.825
ALGT,Allegiant Travel Co,B,1,76801000,232117000,14.27,135840000,40874000,3010803000.0,136785000.0,25516000.0,27667000.0,2127252000.0,883551000.0,1445805000.0,378048000,533900000,2834841490.0,4078236490.0,0.285,0.08,-64635000,0.109,699557000,363950000,0.38,0.126,7.639,11.0,2.408,0.016,-4.033
ORI,Old Republic International Corp,BBB+,0,40000000,1056400000,3.52,-8400000,-21400000,21076300000.0,78800000.0,1466700000.0,0.0,15076100000.0,6000100000.0,974000000.0,1362300000,1362300000,6790863271.0,7654963271.0,0.181,0.051,936200000,0.063,4641100000,1362600000,0.643,0.146,5.619,6.0,2.513,0.08,3.122
KALU,Kaiser Aluminum Corp,BB+,1,24600000,62000000,3.88,98300000,139000000,1526200000.0,264300000.0,167100000.0,92000000.0,792300000.0,733900000.0,517800000.0,105000000,151300000,1760780061.0,1985380061.0,0.083,0.043,172300000,0.072,298900000,125700000,0.197,0.041,13.122,19.0,1.08,0.022,10.771
PRSP,Perspecta Inc,BB,1,137000000,-676000000,-4.17,-188000000,122000000,5405000000.0,147000000.0,558000000.0,218000000.0,4048000000.0,1357000000.0,2787000000.0,-593000000,-219000000,2945245942.0,5570245942.0,-0.343,-0.113,686000000,-0.191,1044000000,-593000000,0.232,-0.15,-25.435,-9.0,2.983,0.013,4.248
WH,Wyndham Hotels & Resorts Inc,BB,1,100000000,157000000,1.63,-16000000,-272000000,4533000000.0,94000000.0,304000000.0,30000000.0,3321000000.0,1212000000.0,2122000000.0,307000000,416000000,5977468037.0,7970468037.0,0.123,0.034,50000000,0.117,703000000,307000000,0.342,0.076,19.16,26.0,2.74,0.018,0.525
SIX,Six Flags Entertainment Corp,B-,1,114703000,179065000,2.12,157339000,129571000,2882540000.0,174179000.0,108679000.0,32904000.0,3069400000.0,-716118000.0,2463033000.0,385710000,503940000,3812897534.0,6073754534.0,-0.25,0.062,266660000,0.102,749488000,434088000,0.504,0.12,12.053,16.0,-4.286,0.073,3.161
TDS,Telephone and Data Systems Inc,BB,1,165000000,121000000,1.06,-118000000,-453000000,10781000000.0,465000000.0,1005000000.0,374000000.0,5377000000.0,4653000000.0,3373000000.0,350000000,1282000000,2916815914.0,5535815914.0,0.026,0.011,59000000,0.037,2839000000,179000000,0.548,0.023,4.318,16.0,1.156,0.026,0.518
MSCI,MSCI Inc,BB+,1,148041000,563648000,6.66,486875000,602391000,4204439000.0,1506567000.0,499268000.0,6498000.0,4281153000.0,-76714000.0,3236070000.0,751359000,853257000,21869722969.0,23730298969.0,-2.917,0.157,655763000,0.258,1262835000,755701000,0.811,0.362,27.811,32.0,-55.807,0.01,7.747
FLOW,SPX FLOW Inc,BB,1,29700000,-95100000,-2.24,-42400000,89100000,2437400000.0,299200000.0,243100000.0,142600000.0,1564300000.0,862400000.0,714500000.0,-36500000,1800000,2080243621.0,2581643621.0,-0.1,-0.038,144800000,-0.024,520400000,115700000,0.345,-0.063,1434.246,-71.0,1.814,0.0,3.41
HSC,Harsco Corp,BB-,1,36586000,503919000,6.33,181296000,-7414000,2367467000.0,59732000.0,331255000.0,176755000.0,1577808000.0,741580000.0,831329000.0,560719000,699114000,1808779514.0,2549988514.0,0.99,0.219,-169425000,0.328,359452000,104279000,0.239,0.335,3.647,5.0,2.128,0.0,-2.128
FAF,First American Financial Corp,BBB-,0,47801000,707410000,6.26,196530000,18830000,11519167000.0,1485959000.0,324385000.0,820356000.0,7094165000.0,4420484000.0,1329420000.0,950381000,1079402000,6551452899.0,6121713899.0,0.17,0.062,806757000,0.095,5756021000,952819000,0.928,0.114,5.671,6.0,1.605,0.029,7.134
VVV,Valvoline Inc,BB,1,93000000,317000000,1.7,598000000,602000000,3051000000.0,760000000.0,433000000.0,189000000.0,3127000000.0,-76000000.0,2193000000.0,544000000,610000000,3523071845.0,4956071845.0,-1.819,0.113,221000000,0.165,863000000,451000000,0.367,0.135,8.125,9.0,-41.145,0.024,1.182
CLGX,CoreLogic Inc/United States,BB,1,78293000,49380000,0.62,-123576000,17452000,4159281000.0,104162000.0,247683000.0,139511000.0,3208071000.0,951210000.0,1769757000.0,136863000,324579000,3475755209.0,5194719209.0,0.051,0.012,232628000,0.064,882102000,165536000,0.501,0.028,16.004,38.0,3.373,0.0,2.912
CLW,Clearwater Paper Corp,BB-,1,44900000,-5600000,-0.34,82400000,-2500000,1877700000.0,21400000.0,159400000.0,158200000.0,1445700000.0,432000000.0,968000000.0,37000000,152600000,352777766.0,1334795766.0,-0.013,-0.003,-84500000,0.015,164500000,45400000,0.093,-0.003,8.747,36.0,3.347,0.0,-5.111
KRA,Kraton Corp,B+,1,75782000,51305000,1.61,-165741000,-50858000,2832385000.0,35033000.0,169603000.0,298656000.0,2042957000.0,751443000.0,1431249000.0,115274000,251445000,802738089.0,2246650089.0,0.068,0.018,122268000,0.04,414429000,122801000,0.23,0.028,8.935,19.0,2.719,0.0,3.872
FBHS,Fortune Brands Home & Security Inc,BBB+,0,94200000,431900000,3.09,-150700000,124200000,6291300000.0,387900000.0,624800000.0,460000000.0,3863500000.0,2426600000.0,2324100000.0,670100000,858700000,9092140061.0,11244240061.0,0.185,0.069,505400000,0.178,2052400000,698500000,0.356,0.075,13.094,17.0,1.592,0.013,3.613
WTRG,Essential Utilities Inc,A,0,125383000,224543000,1.04,373066000,1865295000,9361985000.0,1868922000.0,107620000.0,74919000.0,5481125000.0,3880860000.0,3096691000.0,336909000,493385000,10131565932.0,11204179932.0,0.066,0.026,-268544000,0.034,496635000,340159000,0.558,0.252,22.709,33.0,1.412,0.019,-1.246
FCN,FTI Consulting Inc,BB+,1,19206000,216726000,5.89,0,57304000,2783142000.0,369373000.0,693372000.0,158936000.0,1294000000.0,1489142000.0,451987000.0,307656000,345961000,4164226873.0,4350221873.0,0.15,0.082,175814000,0.279,817821000,305595000,0.348,0.092,12.574,14.0,0.869,0.0,4.672
UDR,UDR Inc,BBB+,0,170917000,184965000,0.63,615515000,-175600000,9636472000.0,33291000.0,0.0,199414000.0,5228493000.0,3358542000.0,4906082000.0,359720000,867643000,13685594854.0,17728085854.0,0.058,0.021,-949814000,0.028,822358000,221057000,0.714,0.157,20.432,49.0,1.557,0.029,-3.33
INFO,IHS Markit Ltd,BBB-,0,259700000,502700000,1.26,-570400000,-8500000,16087200000.0,111500000.0,890700000.0,59700000.0,7671400000.0,8415800000.0,5125500000.0,1005000000,1578100000,29131781542.0,34060081542.0,0.06,0.031,1136700000,0.192,2757600000,1000700000,0.625,0.114,21.583,34.0,0.912,0.0,2.845
AIR,AAR Corp,BB,1,9300000,4400000,0.12,459500000,383600000,2079000000.0,424700000.0,171900000.0,191600000.0,1176400000.0,902600000.0,670900000.0,19300000,63000000,707981038.0,929081038.0,0.005,0.002,-59700000,0.013,269200000,43200000,0.13,0.002,14.747,48.0,1.303,0.015,-1.701
FTV,Fortive Corp,BBB,0,164200000,738900000,1.99,2952700000,26800000,17439000000.0,1205200000.0,1384500000.0,765500000.0,10038800000.0,7387000000.0,6542300000.0,1052200000,1478400000,25652081539.0,30824681539.0,0.094,0.04,1158900000,0.148,3680300000,1004100000,0.503,0.092,20.85,29.0,1.359,0.004,3.451
LAMR,Lamar Advertising Co,BB-,1,150616000,372111000,3.71,86066000,4694000,5941155000.0,26188000.0,254930000.0,14974000.0,4760849000.0,1180306000.0,4245140000.0,518505000,768533000,8964509263.0,13207489263.0,0.323,0.063,489909000,0.079,1163566000,517741000,0.664,0.212,17.185,25.0,4.034,0.043,4.893
SLG,SL Green Realty Corp,BBB-,0,190521000,270434000,3.1,262908000,-37683000,12766320000.0,241430000.0,348100000.0,246187000.0,6555975000.0,5441315000.0,5934256000.0,460955000,758710000,7360532067.0,13408668067.0,0.045,0.019,-139104000,0.024,813555000,389656000,0.657,0.206,17.673,29.0,1.205,0.037,-1.702
JAZZ,Jazz Pharmaceuticals PLC,BB,1,72261000,523367000,9.22,-33387000,327722000,5538897000.0,637344000.0,355987000.0,45732000.0,2427916000.0,3110981000.0,1758483000.0,522474000,892630000,8445175791.0,9407602791.0,0.176,0.096,750475000,0.197,2033831000,532374000,0.941,0.242,10.539,18.0,0.78,0.0,13.224
WRK,Westrock Co,BBB,0,393500000,-690900000,-2.67,-673900000,99500000,28779700000.0,251100000.0,2142700000.0,1674200000.0,18132200000.0,10630600000.0,9430600000.0,-133900000,1353100000,9019767042.0,18781667042.0,-0.061,-0.023,1134100000,-0.005,3197200000,-256200000,0.182,-0.039,13.88,-140.0,1.706,0.038,4.368
UFS,Domtar Corp,BBB-,0,52000000,84000000,1.37,93000000,-49000000,4903000000.0,61000000.0,577000000.0,705000000.0,2527000000.0,2376000000.0,1045000000.0,138000000,431000000,2190123573.0,3126123573.0,0.033,0.017,188000000,0.03,995000000,163000000,0.191,0.016,7.253,23.0,1.064,0.047,3.072
STLD,Steel Dynamics Inc,BBB-,0,127104000,671103000,3.06,309810000,552974000,8275765000.0,1381460000.0,844336000.0,513344000.0,4210910000.0,4075834000.0,2734344000.0,995644000,1316726000,7333991833.0,8625377833.0,0.166,0.084,944345000,0.13,1530984000,986880000,0.146,0.064,6.551,9.0,1.033,0.028,4.3
AROC,Archrock Inc,B+,1,104681000,97330000,0.7,301074000,-1925000,3109975000.0,3685000.0,144865000.0,60215000.0,2024012000.0,1085963000.0,1858643000.0,162866000,353881000,1525175506.0,3364078506.0,0.102,0.034,-14090000,0.038,509247000,166131000,0.527,0.101,9.506,21.0,1.864,0.055,-0.102
OSK,Oshkosh Corp,BBB,0,59300000,324500000,4.76,-5700000,134500000,5815900000.0,582900000.0,1341200000.0,577800000.0,2965200000.0,2850700000.0,823100000.0,496600000,600800000,5005809081.0,5496709081.0,0.118,0.056,238300000,0.159,1120300000,488700000,0.163,0.047,9.149,11.0,1.04,0.016,3.499
STAR,iStar Inc,BB,1,0,324042000,4.51,-16184000,-622338000,5085109000.0,307172000.0,54222000.0,424374000.0,3847149000.0,1040422000.0,3387080000.0,324480000,382739000,902052819.0,3812102819.0,0.286,0.058,241771000,0.041,93488000,-89919000,0.195,0.608,9.96,12.0,3.698,0.027,3.737
BRO,Brown & Brown Inc,BBB-,0,63660000,398514000,1.42,50000000,185379000,7622821000.0,962975000.0,1367360000.0,1114277000.0,4272542000.0,3350279000.0,1723198000.0,589589000,718304000,11123343095.0,11994405095.0,0.123,0.054,626664000,0.344,2392171000,588223000,1.0,0.167,16.698,20.0,1.275,0.008,2.224
CBOE,Cboe Global Markets Inc,A-,0,35900000,374900000,3.35,-350000000,-45800000,5113900000.0,229300000.0,234700000.0,270900000.0,1758300000.0,3355600000.0,914300000.0,541400000,718000000,13303352400.0,14067852400.0,0.112,0.072,597700000,0.411,1136900000,537200000,0.455,0.149,19.593,26.0,0.524,0.011,5.365
ECOL,US Ecology Inc,BB-,1,19239000,33140000,1.41,411875000,9387000,2231244000.0,46350000.0,255310000.0,46906000.0,1219864000.0,1011380000.0,826472000.0,69038000,125952000,1279457981.0,1626377981.0,0.062,0.026,22698000,0.075,209834000,68711000,0.306,0.048,12.913,24.0,1.206,0.012,0.965
RYAM,Rayonier Advanced Materials Inc,CCC+,1,60267000,-22450000,-0.57,-112687000,-44078000,2480147000.0,64025000.0,181658000.0,153181000.0,1797349000.0,682798000.0,1082143000.0,8141000,161416000,242729507.0,1413756507.0,-0.047,-0.012,-60903000,0.002,54157000,-83118000,0.031,-0.017,8.758,174.0,2.632,0.036,-0.963
HWM,Howmet Aerospace Inc,BB+,1,338000000,470000000,1.05,-404000000,-579000000,17562000000.0,1577000000.0,932000000.0,976000000.0,12957000000.0,4591000000.0,5940000000.0,913000000,1449000000,13321596509.0,18339596509.0,0.097,0.026,-180000000,0.067,2965000000,1035000000,0.209,0.033,12.657,20.0,2.822,0.004,-0.404
CTLT,Catalent Inc,BB,1,126100000,220700000,1.16,48300000,607800000,7776500000.0,953200000.0,838100000.0,321000000.0,4271100000.0,2898800000.0,3018000000.0,386500000,640200000,11353987850.0,13944287850.0,0.082,0.025,-25500000,0.073,983300000,394400000,0.318,0.056,21.781,36.0,1.473,0.0,-0.165
SYF,Synchrony Financial,BBB-,0,0,3747000000,5.59,-4147000000,2271000000,104826000000.0,12147000000.0,0.0,0.0,89738000000.0,15088000000.0,19866000000.0,4887000000,5254000000,23269400964.0,32171400964.0,0.251,0.035,8990000000,0.044,9132000000,4887000000,1.0,0.41,6.123,7.0,5.948,0.024,13.912
OI,O-I Glass Inc,B+,1,311000000,-400000000,-2.58,215000000,39000000,9610000000.0,551000000.0,621000000.0,1276000000.0,9046000000.0,564000000.0,5559000000.0,29000000,528000000,1856671949.0,7471671949.0,-0.516,-0.04,-21000000,0.003,1208000000,-28000000,0.181,-0.06,14.151,258.0,16.039,0.017,-0.135
ADI,Analog Devices Inc,BBB *+,0,193305000,1220761000,3.31,-354354000,407538000,21468603000.0,1055860000.0,737536000.0,227273000.0,9470658000.0,11997945000.0,5145102000.0,1504922000,2315845000,43757276442.0,48259989442.0,0.104,0.057,1842795000,0.182,3690478000,1498244000,0.659,0.218,20.839,32.0,0.789,0.02,4.999
HBI,Hanesbrands Inc,BB,1,178579000,600720000,1.65,-599730000,-125809000,7353986000.0,328876000.0,815210000.0,959006000.0,6117391000.0,1236595000.0,3896400000.0,858306000,964405000,5363968393.0,9388461393.0,0.557,0.078,707232000,0.124,2719330000,889730000,0.39,0.086,9.735,11.0,4.947,0.04,1.955
BR,Broadridge Financial Solutions Inc,BBB+,0,58800000,462500000,4.03,329100000,203400000,4889800000.0,476600000.0,711300000.0,829900000.0,3543200000.0,1346500000.0,1787500000.0,638300000,814700000,14488817675.0,16166417675.0,0.384,0.1,535500000,0.237,1263900000,624900000,0.279,0.102,19.843,25.0,2.631,0.017,4.669
HRC,Hill-Rom Holdings Inc,BB+,1,74000000,223000000,3.35,-583700000,-337300000,4671100000.0,296500000.0,594900000.0,236500000.0,2945000000.0,1726100000.0,1878000000.0,345200000,415000000,5562265724.0,7263165724.0,0.136,0.048,378300000,0.13,1475100000,367700000,0.512,0.077,17.502,21.0,1.706,0.01,5.678
CTRE,CareTrust REIT Inc,BB-,1,28125000,46359000,0.49,60466000,-16465000,1518861000.0,20327000.0,2571000.0,14962000.0,591270000.0,927591000.0,554624000.0,74484000,126350000,1971346501.0,2524979501.0,0.051,0.03,-201452000,0.036,163401000,93373000,1.0,0.284,19.984,34.0,0.637,0.044,-2.164
CYH,Community Health Systems Inc,CC,1,1041000000,-675000000,-5.93,-322000000,20000000,15609000000.0,216000000.0,2258000000.0,811000000.0,17248000000.0,-2218000000.0,14028000000.0,526000000,1134000000,341748577.0,14422748577.0,0.357,-0.042,-50000000,0.023,11059000000,788000000,0.837,-0.051,12.718,27.0,-7.776,0.0,-0.44
LIN,Linde PLC,A,0,38000000,2285000000,4.22,-1260000000,-1752000000,86612000000.0,2700000000.0,4322000000.0,3266000000.0,34977000000.0,49074000000.0,13956000000.0,3092000000,7767000000,114364765503.0,125445765503.0,0.046,0.026,2437000000,0.07,11584000000,2701000000,0.41,0.081,16.151,41.0,0.713,0.016,4.504
RPAI,Retail Properties of America Inc,BBB-,0,76571000,32397000,0.15,4454000,-5154000,3586362000.0,9989000.0,73832000.0,114289000.0,1950289000.0,1632477000.0,1716054000.0,108968000,303541000,2862974642.0,4567925642.0,0.019,0.009,155894000,0.021,340043000,104981000,0.706,0.067,15.049,42.0,1.195,0.049,0.732
AJG,Arthur J Gallagher & Co,BBB,0,179800000,668800000,3.6,999200000,387100000,19634800000.0,2623900000.0,5419200000.0,6348500000.0,14419300000.0,5155500000.0,4947600000.0,758900000,1233300000,17762585290.0,19966485290.0,0.135,0.035,980400000,0.147,4773700000,959800000,0.663,0.093,16.189,26.0,2.797,0.018,5.256
WNC,Wabash National Corp,B+,1,27340000,89575000,1.64,-50942000,7826000,1304591000.0,140516000.0,172737000.0,134821000.0,783603000.0,520988000.0,456091000.0,145071000,187428000,794619324.0,1149651324.0,0.177,0.066,109424000,0.164,306382000,142786000,0.132,0.039,6.134,8.0,1.504,0.027,2.001
MIK,Michaels Cos Inc/The,B,1,154090000,272595000,1.78,-34900000,164077000,3838095000.0,409964000.0,30442000.0,476298000.0,5284559000.0,-1446464000.0,4333977000.0,512461000,963922000,723650918.0,4957497918.0,-0.174,0.072,372630000,0.078,1872257000,515037000,0.369,0.054,5.143,10.0,-3.653,0.0,2.433
XEL,Xcel Energy Inc,A-,0,773000000,1372000000,2.64,1528000000,101000000,50448000000.0,248000000.0,1550000000.0,1294000000.0,37209000000.0,13239000000.0,20660000000.0,2273000000,4058000000,33293400215.0,52883400215.0,0.107,0.028,-962000000,0.035,4723000000,2104000000,0.41,0.119,13.032,23.0,2.811,0.026,-1.854
BKR,Baker Hughes Co,A-,0,237000000,128000000,0.23,-587000000,-474000000,53369000000.0,3249000000.0,6416000000.0,4268000000.0,18870000000.0,21929000000.0,6622000000.0,847000000,2265000000,26329613447.0,30528613447.0,0.007,0.002,1150000000,0.04,4432000000,1074000000,0.186,0.005,13.478,36.0,0.861,0.028,1.119
LCI,Lannett Co Inc,B-,1,66845000,-33366000,-0.86,-63939000,4080000,1136555000.0,144329000.0,125688000.0,91573000.0,833659000.0,302896000.0,692070000.0,18217000,74526000,292947186.0,897343186.0,-0.106,-0.029,105064000,0.016,165220000,19556000,0.303,-0.061,12.041,49.0,2.752,0.0,2.722
FOE,Ferro Corp,B+,1,24302000,6038000,0.07,-8155000,101000,1834621000.0,96202000.0,208698000.0,138799000.0,1464419000.0,360376000.0,822039000.0,38459000,94338000,1215592736.0,2024683736.0,0.016,0.003,-47260000,0.02,308816000,85376000,0.303,0.006,21.462,53.0,4.064,0.0,-0.576
HST,Host Hotels & Resorts Inc,BBB-,0,222000000,920000000,1.26,-111000000,-6000000,12305000000.0,1573000000.0,63000000.0,263000000.0,4838000000.0,7319000000.0,4400000000.0,1172000000,1848000000,13303653755.0,16273653755.0,0.123,0.073,1028000000,0.074,1816000000,799000000,0.332,0.168,8.806,14.0,0.661,0.046,1.433
SYNH,Syneos Health Inc,BB,1,129820000,131258000,1.27,-185762000,7757000,7453795000.0,163689000.0,1303641000.0,136686000.0,4424141000.0,3029654000.0,2919609000.0,231529000,473994000,6173296183.0,9060163183.0,0.045,0.018,254508000,0.068,1029910000,213592000,0.22,0.028,19.115,39.0,1.46,0.0,2.456
BLD,TopBuild Corp,BB,1,37823000,190995000,5.65,-12804000,83878000,2603963000.0,184807000.0,428844000.0,307970000.0,1451074000.0,1152889000.0,786237000.0,291601000,344301000,3499331184.0,4118319184.0,0.167,0.074,228562000,0.241,681267000,289523000,0.26,0.073,11.961,14.0,1.259,0.0,6.761
ENR,Energizer Holdings Inc,BB-,1,195000000,-93300000,-1.59,552100000,991300000,5728300000.0,1249800000.0,292000000.0,378100000.0,5419200000.0,309100000.0,4280400000.0,122600000,234500000,2681773619.0,5763973619.0,-0.264,-0.021,317500000,0.028,1081900000,357600000,0.394,-0.04,24.58,47.0,17.532,0.031,4.615
CC,Chemours Co/The,B+,1,208000000,-52000000,-0.32,88000000,-258000000,7258000000.0,943000000.0,674000000.0,923000000.0,6563000000.0,689000000.0,4405000000.0,84000000,395000000,2957735116.0,6673735116.0,-0.066,-0.007,169000000,0.009,1063000000,348000000,0.192,-0.009,16.896,79.0,9.525,0.055,1.034
CABO,Cable One Inc,BB,1,71729000,178582000,31.45,560276000,-138842000,3151831000.0,125271000.0,38452000.0,136993000.0,2310262000.0,841569000.0,1740846000.0,305544000,522231000,8500970703.0,9650447703.0,0.227,0.065,240939000,0.128,779445000,310451000,0.667,0.153,18.479,32.0,2.745,0.006,42.426
MTOR,Meritor Inc,BB,1,66000000,245000000,3.31,556000000,207000000,2884000000.0,315000000.0,479000000.0,423000000.0,2389000000.0,462000000.0,1227000000.0,389000000,389000000,1513738863.0,2460738863.0,0.621,0.083,180000000,0.152,328000000,332000000,0.108,0.08,6.326,6.0,5.171,0.0,2.432
CARR,Carrier Global Corp,BBB,0,-27000000,2116000000,,-6000000,-177000000,22406000000.0,952000000.0,2726000000.0,1701000000.0,7971000000.0,14102000000.0,1001000000.0,2606000000,2941000000,,,0.151,0.096,1759000000,0.431,5419000000,2257000000,0.291,0.114,,,0.565,,2.031
OTIS,Otis Worldwide Corp,BBB,0,-14000000,1116000000,,6000000,113000000,9687000000.0,1446000000.0,2861000000.0,1331000000.0,7361000000.0,1700000000.0,425000000.0,1696000000,1876000000,,,0.683,0.119,1324000000,2.375,3826000000,1853000000,0.292,0.085,,,4.33,,3.057
MTDR,Matador Resources Co,B-,1,73873000,87777000,0.75,280639000,-18856000,4069676000.0,65128000.0,162774000.0,145352000.0,2100224000.0,1833654000.0,1586297000.0,197182000,547722000,2096040729.0,3569254729.0,0.05,0.023,-351934000,0.04,667896000,235480000,0.679,0.089,6.517,18.0,1.145,0.0,-3.019
HLT,Hilton Worldwide Holdings Inc,BB,1,414000000,881000000,3.07,653000000,146000000,14957000000.0,630000000.0,1261000000.0,1703000000.0,15429000000.0,-482000000.0,9030000000.0,1653000000,1999000000,31294695114.0,39294695114.0,-5.684,0.059,1179000000,0.182,8198000000,1657000000,0.867,0.093,19.657,24.0,-32.01,0.005,4.178
LITE,Lumentum Holdings Inc,BB-,1,61200000,135500000,1.79,532200000,-134600000,3292600000.0,298000000.0,233500000.0,150800000.0,1543400000.0,1749200000.0,1188700000.0,235500000,427400000,5702137000.0,6190437000.0,0.081,0.043,438300000,0.09,650200000,204100000,0.387,0.081,14.484,26.0,0.882,0.0,5.775
ARNC,Arconic Corp,BB,1,115000000,225000000,,0,-9000000,5058000000.0,72000000.0,520000000.0,1061000000.0,2085000000.0,2959000000.0,379000000.0,292000000,544000000,,,0.08,0.046,256000000,0.086,1007000000,277000000,0.138,0.031,,,0.705,,2.272
AON,Aon PLC,A-,0,307000000,1532000000,6.42,1111000000,134000000,29405000000.0,790000000.0,3112000000.0,1939000000.0,25956000000.0,3375000000.0,8283000000.0,2136000000,2700000000,48768480712.0,56356480712.0,0.396,0.053,1610000000,0.172,11013000000,2169000000,1.0,0.139,20.873,26.0,7.691,0.008,6.748
USCR,US Concrete Inc,BB-,1,46100000,14900000,0.91,-81200000,20600000,1433300000.0,40600000.0,241500000.0,136400000.0,1063700000.0,343400000.0,759900000.0,73300000,166500000,695661135.0,1446461135.0,0.045,0.01,96100000,0.046,291100000,68000000,0.197,0.01,8.687,20.0,3.098,0.0,5.86
AME,AMETEK Inc,BBB+,0,88481000,861297000,3.78,130705000,39055000,9844559000.0,393030000.0,744760000.0,377219000.0,4729067000.0,5115492000.0,2768741000.0,1158229000,1392271000,22799853053.0,24493262053.0,0.18,0.093,1023382000,0.292,1787660000,1177380000,0.347,0.167,17.592,21.0,0.924,0.006,4.493
CADE,Cadence BanCorp,BB+,1,0,201958000,1.56,-126453000,209484000,17800229000.0,988764000.0,0.0,0.0,15339383000.0,2460846000.0,372173000.0,262301000,264464000,2320917879.0,1631707879.0,0.084,0.011,293171000,0.016,671071000,262301000,1.0,0.301,6.17,6.0,6.233,0.039,2.274
HCC,Warrior Met Coal Inc,B+,1,29335000,301699000,5.87,-157545000,-13022000,1344264000.0,193383000.0,99471000.0,46436000.0,578682000.0,765582000.0,374863000.0,396451000,493781000,1079143077.0,1246471077.0,0.397,0.224,405271000,0.28,517736000,383392000,0.408,0.238,2.524,3.0,0.756,0.218,7.89
CFG,Citizens Financial Group Inc,BBB+,0,0,1718000000,3.82,-3055000000,-688000000,165733000000.0,3683000000.0,0.0,0.0,143532000000.0,22201000000.0,14321000000.0,2178000000,2811000000,17653936194.0,27536936194.0,0.078,0.011,1362000000,0.013,6098000000,2251000000,1.0,0.282,9.796,13.0,6.465,0.033,3.028
AMD,Advanced Micro Devices Inc,BB+ *+,1,94000000,341000000,0.31,-473000000,387000000,6028000000.0,1466000000.0,1879000000.0,1201000000.0,3201000000.0,2827000000.0,685000000.0,466000000,724000000,51427319243.0,51344319243.0,0.157,0.064,276000000,0.154,2868000000,631000000,0.426,0.051,70.918,110.0,1.132,0.0,0.253
SSP,EW Scripps Co/The,B *+,1,80596000,-18378000,-0.23,1252447000,-74146000,3561857000.0,32968000.0,417498000.0,28441000.0,2663922000.0,897935000.0,2028678000.0,59721000,146707000,1271168303.0,3241204303.0,-0.02,-0.006,-88495000,0.025,679527000,150831000,0.477,-0.013,22.093,54.0,2.967,0.013,-1.095
